root,stat,count,mean_dist,avg_prize_in_bin,sum_prize_in_bin,num_terms,cum_prize,per_%_total_prize,cum_%_total_prize,roots_in_bin
301,"(27.5, 29.2]",9.0,16.382142857142856,2.0372222222222223,18.335,9.0,490.894,3.5963038587447946,96.28600962283431,0.0
301,"(29.2, 30.9]",2.0,16.382142857142856,1.0805,2.161,2.0,493.055,0.42386761051254435,96.70987723334686,1.0
301,"(30.9, 32.6]",7.0,16.382142857142856,1.3178571428571428,9.225,7.0,502.28000000000003,1.809430220721065,98.51930745406793,0.0
301,"(32.6, 34.3]",6.0,16.382142857142856,0.7586666666666666,4.552,6.0,506.83200000000005,0.8928483864197602,99.4121558404877,0.0
301,"(34.3, 36.0]",1.0,16.382142857142856,2.997,2.997,1.0,509.82900000000006,0.587844159512307,100.0,0.0
301,2.0-36.0,280.0,16.382142857142856,1.8208178571428573,509.82900000000006,280.0,509.82900000000006,100.0,100.0,29.0
302,5-num Summary,280.0,17.62142857142857,,,280.0,,,,
302,"(3.6, 5.2]",12.0,17.62142857142857,2.8859999999999997,34.632,12.0,34.632,6.85231279407051,6.85231279407051,1.0
302,"(5.2, 6.8]",2.0,17.62142857142857,1.577,3.154,2.0,37.786,0.6240527417561328,7.476365535826644,0.0
302,"(6.8, 8.4]",7.0,17.62142857142857,2.567857142857143,17.975,7.0,55.761,3.556546617966547,11.032912153793191,2.0
302,"(8.4, 10.0]",20.0,17.62142857142857,2.2464500000000003,44.929,20.0,100.69,8.889684728713156,19.922596882506348,2.0
302,"(10.0, 11.6]",26.0,17.62142857142857,2.044846153846154,53.166000000000004,26.0,153.856,10.519463559989397,30.442060442495745,1.0
302,"(11.6, 13.2]",29.0,17.62142857142857,1.6192758620689656,46.959,29.0,200.815,9.291342010185872,39.73340245268162,3.0
302,"(13.2, 14.8]",18.0,17.62142857142857,2.290611111111111,41.231,18.0,242.046,8.157995749951526,47.89139820263314,2.0
302,"(14.8, 16.4]",22.0,17.62142857142857,1.5970454545454544,35.135,22.0,277.181,6.951836741154638,54.84323494378778,2.0
302,"(16.4, 18.0]",27.0,17.62142857142857,2.295074074074074,61.967,27.0,339.14799999999997,12.260835842866925,67.1040707866547,5.0
302,"(18.0, 19.6]",8.0,17.62142857142857,1.664125,13.313,8.0,352.46099999999996,2.634119895687824,69.73819068234252,2.0
302,"(19.6, 21.2]",15.0,17.62142857142857,1.5544666666666667,23.317,15.0,375.77799999999996,4.61351863650214,74.35170931884466,3.0
302,"(21.2, 22.8]",10.0,17.62142857142857,1.5431000000000001,15.431000000000001,10.0,391.20899999999995,3.0531889213820183,77.40489824022667,1.0
302,"(22.8, 24.4]",15.0,17.62142857142857,1.5093999999999999,22.641,15.0,413.84999999999997,4.479764783164427,81.8846630233911,1.0
302,"(24.4, 26.0]",8.0,17.62142857142857,1.22325,9.786,8.0,423.63599999999997,1.9362651017202015,83.82092812511131,2.0
302,"(26.0, 27.6]",11.0,17.62142857142857,1.7102727272727272,18.813,11.0,442.44899999999996,3.7223539095301605,87.54328203464146,1.0
302,"(27.6, 29.2]",20.0,17.62142857142857,1.1058,22.116,20.0,464.56499999999994,4.3758879000249316,91.9191699346664,0.0
302,"(29.2, 30.8]",14.0,17.62142857142857,1.9043571428571429,26.661,14.0,491.22599999999994,5.275164916918281,97.19433485158467,0.0
302,"(30.8, 32.4]",10.0,17.62142857142857,0.9739000000000001,9.739,10.0,500.9649999999999,1.9269656474200945,99.12130049900476,0.0
302,"(32.4, 34.0]",2.0,17.62142857142857,2.2205,4.441,2.0,505.4059999999999,0.8786995009952397,100.0,0.0
302,2.0-34.0,280.0,17.62142857142857,1.805021428571428,505.4059999999999,280.0,505.4059999999999,100.0,100.0,29.0
601,5-num Summary,280.0,19.396428571428572,,,280.0,,,,
601,"(4.0, 5.65]",5.0,19.396428571428572,2.6681999999999997,13.341,5.0,13.341,2.7192290523972877,2.7192290523972877,0.0
601,"(5.65, 7.3]",13.0,19.396428571428572,3.210538461538462,41.737,13.0,55.078,8.507043172168922,11.22627222456621,3.0
601,"(7.3, 8.95]",4.0,19.396428571428572,2.46025,9.841,4.0,64.919,2.0058416239143773,13.232113848480587,0.0
601,"(8.95, 10.6]",21.0,19.396428571428572,2.681142857142857,56.304,21.0,121.223,11.476161649514797,24.708275497995384,1.0
601,"(10.6, 12.25]",21.0,19.396428571428572,1.359952380952381,28.559,21.0,149.782,5.821037591440982,30.529313089436368,2.0
601,"(12.25, 13.9]",22.0,19.396428571428572,1.5344545454545455,33.758,22.0,183.54000000000002,6.880723660207454,37.41003674964382,2.0
601,"(13.9, 15.55]",34.0,19.396428571428572,1.7207941176470587,58.507,34.0,242.04700000000003,11.925188079499897,49.33522482914372,2.0
601,"(15.55, 17.2]",13.0,19.396428571428572,1.7889230769230768,23.256,13.0,265.303,4.7401537247995895,54.075378553943295,5.0
601,"(17.2, 18.85]",6.0,19.396428571428572,2.3446666666666665,14.068,6.0,279.371,2.8674098125421663,56.942788366485466,3.0
601,"(18.85, 20.5]",24.0,19.396428571428572,1.4130416666666665,33.913,24.0,313.284,6.9123165320402675,63.85510489852574,2.0
601,"(20.5, 22.15]",10.0,19.396428571428572,1.9669,19.669,10.0,332.953,4.00903352309439,67.86413842162013,1.0
601,"(22.15, 23.8]",8.0,19.396428571428572,1.512625,12.101,8.0,345.054,2.4664860777347712,70.3306244993549,2.0
601,"(23.8, 25.45]",10.0,19.396428571428572,2.5905,25.905,10.0,370.95899999999995,5.280086095671369,75.61071059502625,2.0
601,"(25.45, 27.1]",15.0,19.396428571428572,1.3596666666666666,20.395,15.0,391.3539999999999,4.157010458259702,79.76772105328595,2.0
601,"(27.1, 28.75]",9.0,19.396428571428572,1.6195555555555556,14.576,9.0,405.92999999999995,2.970952902161972,82.73867395544792,1.0
601,"(28.75, 30.4]",20.0,19.396428571428572,1.4106999999999998,28.214,20.0,434.14399999999995,5.750717973490524,88.48939192893846,1.0
601,"(30.4, 32.05]",15.0,19.396428571428572,1.0472,15.708,15.0,449.852,3.2016827790313016,91.69107470796976,0.0
601,"(32.05, 33.7]",10.0,19.396428571428572,1.5543,15.543,10.0,465.395,3.1680516574028212,94.85912636537257,0.0
601,"(33.7, 35.35]",15.0,19.396428571428572,1.4596000000000002,21.894000000000002,15.0,487.289,4.462544102629955,99.32167046800254,0.0
601,"(35.35, 37.0]",2.0,19.396428571428572,1.6640000000000001,3.3280000000000003,2.0,490.61699999999996,0.6783295319974646,100.0,0.0
601,4.0-37.0,280.0,19.396428571428572,1.7522035714285713,490.61699999999996,280.0,490.61699999999996,100.0,100.0,29.0
602,5-num Summary,280.0,19.607142857142858,,,280.0,,,,
602,"(2.0, 3.75]",1.0,19.607142857142858,1.235,1.235,1.0,1.235,0.24146513614918835,0.24146513614918835,0.0
602,"(3.75, 5.5]",3.0,19.607142857142858,7.085,21.255,3.0,22.49,4.155742080041294,4.397207216190481,1.0
602,"(5.5, 7.25]",13.0,19.607142857142858,2.2217692307692305,28.883,13.0,51.373,5.647155892629155,10.044363108819637,2.0
602,"(7.25, 9.0]",10.0,19.607142857142858,3.7312,37.312,10.0,88.685,7.295179886638473,17.33954299545811,0.0
602,"(9.0, 10.75]",13.0,19.607142857142858,1.7433076923076922,22.663,13.0,111.348,4.431031887084255,21.770574882542366,0.0
602,"(10.75, 12.5]",9.0,19.607142857142858,3.203222222222222,28.829,9.0,140.177,5.636597902870405,27.40717278541277,4.0
602,"(12.5, 14.25]",30.0,19.607142857142858,2.3725666666666667,71.177,30.0,211.35399999999998,13.916408093676743,41.32358087908951,2.0
602,"(14.25, 16.0]",37.0,19.607142857142858,1.4932432432432432,55.25,37.0,266.604,10.80238766983211,52.12596854892162,2.0
602,"(16.0, 17.75]",11.0,19.607142857142858,1.6458181818181818,18.104,11.0,284.70799999999997,3.539663825785348,55.665632374706966,2.0
602,"(17.75, 19.5]",30.0,19.607142857142858,1.1655666666666666,34.967,30.0,319.67499999999995,6.836689405448314,62.50232178015528,3.0
602,"(19.5, 21.25]",17.0,19.607142857142858,1.1504705882352941,19.558,17.0,339.23299999999995,3.823947475956134,66.32626925611142,2.0
602,"(21.25, 23.0]",15.0,19.607142857142858,2.7262666666666666,40.894,15.0,380.12699999999995,7.995526540635551,74.32179579674695,4.0
602,"(23.0, 24.75]",7.0,19.607142857142858,1.7285714285714284,12.1,7.0,392.227,2.3657717792754482,76.68756757602242,2.0
602,"(24.75, 26.5]",14.0,19.607142857142858,1.9717857142857143,27.605,14.0,419.832,5.39728346833874,82.08485104436116,3.0
602,"(26.5, 28.25]",18.0,19.607142857142858,1.1591666666666667,20.865,18.0,440.697,4.079489931783655,86.16434097614481,1.0
602,"(28.25, 30.0]",11.0,19.607142857142858,1.7015454545454545,18.717,11.0,459.414,3.659516561380047,89.82385753752486,1.0
602,"(30.0, 31.75]",8.0,19.607142857142858,0.98,7.84,8.0,467.25399999999996,1.532863698307398,91.35672123583225,0.0
602,"(31.75, 33.5]",15.0,19.607142857142858,1.2174666666666667,18.262,15.0,485.51599999999996,3.5705557217461354,94.92727695757839,0.0
602,"(33.5, 35.25]",15.0,19.607142857142858,1.5010000000000001,22.515,15.0,508.03099999999995,4.402095174412126,99.32937213199051,0.0
602,"(35.25, 37.0]",2.0,19.607142857142858,1.715,3.43,2.0,511.46099999999996,0.6706278680094866,100.0,0.0
602,2.0-37.0,280.0,19.607142857142858,1.8266464285714283,511.46099999999996,280.0,511.46099999999996,100.0,100.0,29.0
604,5-num Summary,280.0,21.060714285714287,,,280.0,,,,
604,"(2.0, 3.85]",2.0,21.060714285714287,0.587,1.174,2.0,1.174,0.2580344544131804,0.2580344544131804,0.0
604,"(3.85, 5.7]",6.0,21.060714285714287,0.6761666666666667,4.057,6.0,5.231,0.8916914664005732,1.1497259208137536,0.0
604,"(5.7, 7.55]",12.0,21.060714285714287,0.78625,9.435,12.0,14.666,2.073726641727732,3.223452562541486,2.0
604,"(7.55, 9.4]",13.0,21.060714285714287,1.8225384615384617,23.693,13.0,38.359,5.2075045386809915,8.430957101222477,1.0
604,"(9.4, 11.25]",8.0,21.060714285714287,1.607125,12.857,8.0,51.216,2.8258509202642763,11.256808021486753,2.0
604,"(11.25, 13.1]",20.0,21.060714285714287,1.5335,30.67,20.0,81.886,6.740985278409066,17.997793299895818,6.0
604,"(13.1, 14.95]",13.0,21.060714285714287,1.7106923076923077,22.239,13.0,104.125,4.88792864709942,22.88572194699524,1.0
604,"(14.95, 16.8]",31.0,21.060714285714287,1.9188064516129033,59.483000000000004,31.0,163.608,13.073818953883483,35.95954090087872,1.0
604,"(16.8, 18.65]",13.0,21.060714285714287,1.1951538461538462,15.537,13.0,179.145,3.414890390304586,39.374431291183306,0.0
604,"(18.65, 20.5]",15.0,21.060714285714287,2.3034000000000003,34.551,15.0,213.69600000000003,7.593993555732366,46.96842484691568,3.0
604,"(20.5, 22.35]",11.0,21.060714285714287,2.661909090909091,29.281,11.0,242.97700000000003,6.435695791884442,53.40412063880012,3.0
604,"(22.35, 24.2]",14.0,21.060714285714287,1.9637142857142857,27.492,14.0,270.46900000000005,6.042489966547833,59.44661060534796,4.0
604,"(24.2, 26.05]",25.0,21.060714285714287,1.39124,34.781,25.0,305.25000000000006,7.644545450549257,67.09115605589722,2.0
604,"(26.05, 27.9]",14.0,21.060714285714287,1.7811428571428571,24.936,14.0,330.18600000000004,5.4807045615392385,72.57186061743646,1.0
604,"(27.9, 29.75]",24.0,21.060714285714287,1.2534583333333333,30.083,24.0,360.269,6.611968051202475,79.18382866863892,2.0
604,"(29.75, 31.6]",26.0,21.060714285714287,1.7664615384615383,45.928,26.0,406.197,10.094554022392291,89.27838269103121,1.0
604,"(31.6, 33.45]",10.0,21.060714285714287,1.4917000000000002,14.917000000000002,10.0,421.11400000000003,3.2786200651460073,92.55700275617723,0.0
604,"(33.45, 35.3]",14.0,21.060714285714287,1.0350714285714286,14.491,14.0,435.605,3.184989164311242,95.74199192048847,0.0
604,"(35.3, 37.15]",7.0,21.060714285714287,2.2688571428571427,15.882,7.0,451.487,3.490718232529924,99.23271015301839,0.0
604,"(37.15, 39.0]",1.0,21.060714285714287,3.491,3.491,1.0,454.978,0.7672898469816123,100.0,0.0
604,2.0-39.0,280.0,21.060714285714287,1.6249214285714286,454.978,280.0,454.978,100.0,100.0,29.0
608,5-num Summary,280.0,28.135714285714286,,,280.0,,,,
608,"(2.0, 4.35]",1.0,28.135714285714286,0.943,0.943,1.0,0.943,0.20443292085432582,0.20443292085432582,0.0
608,"(4.35, 6.7]",2.0,28.135714285714286,7.895,15.79,2.0,16.733,3.4231132770835684,3.6275461979378947,0.0
608,"(6.7, 9.05]",3.0,28.135714285714286,5.604,16.812,3.0,33.545,3.6446726038207067,7.272218801758601,0.0
608,"(9.05, 11.4]",4.0,28.135714285714286,4.1975,16.79,4.0,50.335,3.6399032249672647,10.912122026725866,1.0
608,"(11.4, 13.75]",1.0,28.135714285714286,0.954,0.954,1.0,51.289,0.2068176102810465,11.118939637006912,2.0
608,"(13.75, 16.1]",15.0,28.135714285714286,3.189,47.835,15.0,99.124,10.370147157016625,21.489086794023535,1.0
608,"(16.1, 18.45]",15.0,28.135714285714286,1.8138,27.207,15.0,126.33099999999999,5.898204112071732,27.38729090609527,2.0
608,"(18.45, 20.8]",19.0,28.135714285714286,2.3051578947368423,43.798,19.0,170.129,9.494966137410142,36.882257043505405,2.0
608,"(20.8, 23.15]",31.0,28.135714285714286,1.255483870967742,38.92,31.0,209.04899999999998,8.43746477163347,45.31972181513888,1.0
608,"(23.15, 25.5]",29.0,28.135714285714286,1.6138620689655172,46.802,29.0,255.85099999999997,10.146203140852766,55.46592495599164,3.0
608,"(25.5, 27.85]",38.0,28.135714285714286,1.2547368421052632,47.68,38.0,303.53099999999995,10.336544715094652,65.80246967108629,1.0
608,"(27.85, 30.2]",24.0,28.135714285714286,1.0748333333333333,25.796,24.0,329.32699999999994,5.592313495607836,71.39478316669413,5.0
608,"(30.2, 32.55]",17.0,28.135714285714286,1.7255294117647058,29.334,17.0,358.66099999999994,6.359316331220355,77.75409949791448,4.0
608,"(32.55, 34.9]",9.0,28.135714285714286,1.7536666666666667,15.783000000000001,9.0,374.44399999999996,3.421595747448383,81.17569524536286,1.0
608,"(34.9, 37.25]",9.0,28.135714285714286,1.6631111111111112,14.968,9.0,389.412,3.24491193992317,84.42060718528603,2.0
608,"(37.25, 39.6]",8.0,28.135714285714286,0.948875,7.591,8.0,397.003,1.6456524943851407,86.06625967967118,2.0
608,"(39.6, 41.95]",12.0,28.135714285714286,1.1198333333333335,13.438,12.0,410.441,2.9132233196611144,88.97948299933229,2.0
608,"(41.95, 44.3]",16.0,28.135714285714286,1.0064375,16.103,16.0,426.544,3.4909685307711658,92.47045153010346,0.0
608,"(44.3, 46.65]",20.0,28.135714285714286,1.3772,27.544,20.0,454.08799999999997,5.9712623245085386,98.44171385461199,0.0
608,"(46.65, 49.0]",6.0,28.135714285714286,1.1980000000000002,7.188000000000001,6.0,461.27599999999995,1.5582861453880108,100.0,0.0
608,2.0-49.0,280.0,28.135714285714286,1.6474142857142855,461.27599999999995,280.0,461.27599999999995,100.0,100.0,29.0
1002,5-num Summary,280.0,17.603571428571428,,,280.0,,,,
1002,"(2.0, 4.1]",8.0,17.603571428571428,0.5313749999999999,4.2509999999999994,8.0,4.2509999999999994,0.9908790642707794,0.9908790642707794,0.0
1002,"(4.1, 6.2]",4.0,17.603571428571428,0.49325,1.973,4.0,6.223999999999999,0.45989282376058527,1.4507718880313647,2.0
1002,"(6.2, 8.3]",19.0,17.603571428571428,1.2415789473684211,23.59,19.0,29.814,5.498667872535331,6.949439760566696,2.0
1002,"(8.3, 10.4]",25.0,17.603571428571428,1.16312,29.078,25.0,58.891999999999996,6.777883187688951,13.727322948255646,7.0
1002,"(10.4, 12.5]",34.0,17.603571428571428,1.6715,56.831,34.0,115.723,13.246917925564027,26.97424087381967,5.0
1002,"(12.5, 14.6]",32.0,17.603571428571428,1.309625,41.908,32.0,157.631,9.768468554565946,36.742709428385616,3.0
1002,"(14.6, 16.7]",29.0,17.603571428571428,1.4099310344827585,40.888,29.0,198.519,9.530713521501678,46.2734229498873,1.0
1002,"(16.7, 18.8]",29.0,17.603571428571428,1.7401379310344827,50.464,29.0,248.983,11.762813714269729,58.03623666415702,3.0
1002,"(18.8, 20.9]",21.0,17.603571428571428,1.466,30.786,21.0,279.769,7.176006321486761,65.21224298564378,1.0
1002,"(20.9, 23.0]",19.0,17.603571428571428,2.2453684210526315,42.662,19.0,322.431,9.944220804497766,75.15646379014154,0.0
1002,"(23.0, 25.1]",8.0,17.603571428571428,1.2425,9.94,8.0,332.371,2.31694610652824,77.47340989666979,1.0
1002,"(25.1, 27.2]",8.0,17.603571428571428,3.697,29.576,8.0,361.947,6.893963586185034,84.36737348285483,0.0
1002,"(27.2, 29.3]",6.0,17.603571428571428,2.672,16.032,6.0,377.979,3.7369496961630526,88.10432317901787,1.0
1002,"(29.3, 31.4]",12.0,17.603571428571428,1.6199166666666667,19.439,12.0,397.418,4.531098125231637,92.63542130424952,1.0
1002,"(31.4, 33.5]",2.0,17.603571428571428,1.2349999999999999,2.4699999999999998,2.0,399.88800000000003,0.5757401290869972,93.21116143333651,0.0
1002,"(33.5, 35.6]",2.0,17.603571428571428,1.9515,3.903,2.0,403.79100000000005,0.9097626412253241,94.12092407456186,0.0
1002,"(35.6, 37.7]",1.0,17.603571428571428,0.983,0.983,1.0,404.77400000000006,0.22913058578644466,94.35005466034829,2.0
1002,"(37.7, 39.8]",6.0,17.603571428571428,1.6708333333333334,10.025,6.0,414.79900000000004,2.3367590259502626,96.68681368629855,0.0
1002,"(39.8, 41.9]",7.0,17.603571428571428,0.7837142857142857,5.486,7.0,420.285,1.2787491288142783,97.96556281511283,0.0
1002,"(41.9, 44.0]",6.0,17.603571428571428,1.4546666666666666,8.728,6.0,429.01300000000003,2.034437184887171,100.0,0.0
1002,2.0-44.0,280.0,17.603571428571428,1.5321892857142858,429.01300000000003,280.0,429.01300000000003,100.0,100.0,29.0
1101,5-num Summary,280.0,18.99642857142857,,,280.0,,,,
1101,"(4.0, 5.7]",1.0,18.99642857142857,0.86,0.86,1.0,0.86,0.1801330051840603,0.1801330051840603,1.0
1101,"(5.7, 7.4]",11.0,18.99642857142857,2.792818181818182,30.721,11.0,31.581,6.4347279677436235,6.614860972927684,1.0
1101,"(7.4, 9.1]",10.0,18.99642857142857,2.4123,24.123,10.0,55.704,5.052730795412892,11.667591768340577,2.0
1101,"(9.1, 10.8]",7.0,18.99642857142857,2.8898571428571427,20.229,7.0,75.93299999999999,4.237105304498089,15.904697072838664,1.0
1101,"(10.8, 12.5]",26.0,18.99642857142857,2.3310769230769233,60.608000000000004,26.0,136.541,12.694768811855267,28.59946588469393,2.0
1101,"(12.5, 14.2]",26.0,18.99642857142857,1.7105769230769232,44.475,26.0,181.016,9.315599308791956,37.91506519348589,2.0
1101,"(14.2, 15.9]",8.0,18.99642857142857,1.417875,11.343,8.0,192.35899999999998,2.3758705555846467,40.29093574907053,2.0
1101,"(15.9, 17.6]",25.0,18.99642857142857,1.22592,30.648,25.0,223.00699999999998,6.419437608001257,46.71037335707178,3.0
1101,"(17.6, 19.3]",29.0,18.99642857142857,1.286344827586207,37.304,29.0,260.311,7.813583285332775,54.523956642404556,3.0
1101,"(19.3, 21.0]",36.0,18.99642857142857,1.5161944444444444,54.583,36.0,314.894,11.432790490652982,65.95674713305755,2.0
1101,"(21.0, 22.7]",19.0,18.99642857142857,1.9742105263157894,37.51,19.0,352.404,7.85673142378384,73.81347855684139,3.0
1101,"(22.7, 24.4]",33.0,18.99642857142857,1.6009090909090908,52.83,33.0,405.234,11.065612399853379,84.87909095669475,2.0
1101,"(24.4, 26.1]",18.0,18.99642857142857,1.806166666666667,32.511,18.0,437.745,6.809655966905797,91.68874692360056,1.0
1101,"(26.1, 27.8]",1.0,18.99642857142857,0.587,0.587,1.0,438.332,0.12295124888725976,91.81169817248782,0.0
1101,"(27.8, 29.5]",4.0,18.99642857142857,1.2570000000000001,5.0280000000000005,4.0,443.36,1.0531497093784365,92.86484788186627,1.0
1101,"(29.5, 31.2]",5.0,18.99642857142857,1.5024,7.512,5.0,450.872,1.5734408545844896,94.43828873645074,2.0
1101,"(31.2, 32.9]",4.0,18.99642857142857,0.82975,3.319,4.0,454.19100000000003,0.6951877258208095,95.13347646227156,0.0
1101,"(32.9, 34.6]",3.0,18.99642857142857,2.5806666666666667,7.742,3.0,461.93300000000005,1.6216159606220872,96.75509242289365,0.0
1101,"(34.6, 36.3]",10.0,18.99642857142857,1.1991,11.991,10.0,473.92400000000004,2.511598680421008,99.26669110331467,0.0
1101,"(36.3, 38.0]",3.0,18.99642857142857,1.167,3.501,3.0,477.425,0.7333088966853432,100.0,0.0
1101,4.0-38.0,280.0,18.99642857142857,1.7050892857142859,477.425,280.0,477.425,100.0,100.0,29.0
1141,5-num Summary,280.0,17.57857142857143,,,280.0,,,,
1141,"(3.0, 4.5]",2.0,17.57857142857143,3.0105000000000004,6.021000000000001,2.0,6.021000000000001,1.207775014041563,1.207775014041563,1.0
1141,"(4.5, 6.0]",6.0,17.57857142857143,1.6641666666666666,9.985,6.0,16.006,2.0029286688598247,3.2107036829013875,2.0
1141,"(6.0, 7.5]",7.0,17.57857142857143,2.589428571428571,18.125999999999998,7.0,34.132,3.6359624488485913,6.846666131749979,2.0
1141,"(7.5, 9.0]",30.0,17.57857142857143,2.3899666666666666,71.699,30.0,105.83099999999999,14.38237182058894,21.22903795233892,1.0
1141,"(9.0, 10.5]",6.0,17.57857142857143,3.2215000000000003,19.329,6.0,125.16,3.8772767391478773,25.106314691486798,0.0
1141,"(10.5, 12.0]",18.0,17.57857142857143,1.9783888888888892,35.611000000000004,18.0,160.77100000000002,7.143344299125412,32.24965899061221,3.0
1141,"(12.0, 13.5]",15.0,17.57857142857143,1.6899333333333333,25.349,15.0,186.12,5.084851159431918,37.33451015004413,2.0
1141,"(13.5, 15.0]",30.0,17.57857142857143,1.4821333333333333,44.464,30.0,230.584,8.919200834470029,46.25371098451416,2.0
1141,"(15.0, 16.5]",16.0,17.57857142857143,2.5485625,40.777,16.0,271.361,8.179611650485437,54.43332263499959,1.0
1141,"(16.5, 18.0]",30.0,17.57857142857143,1.9183999999999999,57.552,30.0,328.913,11.544571932921446,65.97789456792104,1.0
1141,"(18.0, 19.5]",12.0,17.57857142857143,1.1491666666666667,13.790000000000001,12.0,342.70300000000003,2.766187916232047,68.7440824841531,2.0
1141,"(19.5, 21.0]",24.0,17.57857142857143,1.4860416666666667,35.665,24.0,378.36800000000005,7.154176362031612,75.8982588461847,6.0
1141,"(21.0, 22.5]",12.0,17.57857142857143,1.7150833333333333,20.581,12.0,398.94900000000007,4.128420123565754,80.02667896975046,1.0
1141,"(22.5, 24.0]",12.0,17.57857142857143,1.2955,15.546000000000001,12.0,414.49500000000006,3.118430554441146,83.14510952419162,3.0
1141,"(24.0, 25.5]",7.0,17.57857142857143,0.853,5.971,7.0,420.46600000000007,1.1977453261654496,84.34285485035706,0.0
1141,"(25.5, 27.0]",24.0,17.57857142857143,1.2690416666666666,30.457,24.0,450.92300000000006,6.109484072855652,90.45233892321272,2.0
1141,"(27.0, 28.5]",13.0,17.57857142857143,2.177153846153846,28.303,13.0,479.22600000000006,5.6774051191526915,96.1297440423654,0.0
1141,"(28.5, 30.0]",9.0,17.57857142857143,1.0342222222222222,9.308,9.0,488.53400000000005,1.867126695017251,97.99687073738266,0.0
1141,"(30.0, 31.5]",3.0,17.57857142857143,2.0686666666666667,6.2059999999999995,3.0,494.74000000000007,1.244884859183182,99.24175559656584,0.0
1141,"(31.5, 33.0]",3.0,17.57857142857143,1.26,3.78,3.0,498.52000000000004,0.758244403434165,100.0,0.0
1141,3.0-33.0,280.0,17.57857142857143,1.7804285714285715,498.52000000000004,280.0,498.52000000000004,100.0,100.0,29.0
1301,5-num Summary,280.0,24.767857142857142,,,280.0,,,,
1301,"(3.0, 5.6]",8.0,24.767857142857142,2.2795,18.236,8.0,18.236,4.80898295653825,4.80898295653825,0.0
1301,"(5.6, 8.2]",11.0,24.767857142857142,2.341727272727273,25.759,11.0,43.995000000000005,6.792859836448168,11.601842792986417,2.0
1301,"(8.2, 10.8]",8.0,24.767857142857142,2.261125,18.089,8.0,62.084,4.770217849354046,16.372060642340465,0.0
1301,"(10.8, 13.4]",11.0,24.767857142857142,1.4332727272727273,15.766,11.0,77.85000000000001,4.157623672558787,20.529684314899253,1.0
1301,"(13.4, 16.0]",23.0,24.767857142857142,1.1865652173913044,27.291,23.0,105.141,7.196860817442715,27.72654513234197,2.0
1301,"(16.0, 18.6]",24.0,24.767857142857142,1.141375,27.393,24.0,132.534,7.223759055080735,34.950304187422695,2.0
1301,"(18.6, 21.2]",31.0,24.767857142857142,0.9506774193548387,29.471,31.0,162.005,7.771744719902323,42.722048907325025,7.0
1301,"(21.2, 23.8]",32.0,24.767857142857142,1.28965625,41.269,32.0,203.274,10.882974206699771,53.605023114024796,2.0
1301,"(23.8, 26.4]",32.0,24.767857142857142,1.02121875,32.679,32.0,235.953,8.617720664439211,62.22274377846401,3.0
1301,"(26.4, 29.0]",12.0,24.767857142857142,1.7259166666666665,20.711,12.0,256.664,5.461660781578399,67.6844045600424,2.0
1301,"(29.0, 31.6]",17.0,24.767857142857142,1.0421176470588236,17.716,17.0,274.38,4.671854686226784,72.35625924626919,1.0
1301,"(31.6, 34.2]",11.0,24.767857142857142,1.8678181818181818,20.546,11.0,294.926,5.418148926575722,77.77440817284491,0.0
1301,"(34.2, 36.8]",7.0,24.767857142857142,0.832,5.824,7.0,300.75,1.5358366274884165,79.31024480033332,1.0
1301,"(36.8, 39.4]",12.0,24.767857142857142,2.7104166666666667,32.525,12.0,333.275,8.577109599770045,87.88735440010336,0.0
1301,"(39.4, 42.0]",14.0,24.767857142857142,1.4066428571428573,19.693,14.0,352.96799999999996,5.193205821622492,93.08056022172586,2.0
1301,"(42.0, 44.6]",2.0,24.767857142857142,1.0025,2.005,2.0,354.97299999999996,0.5287349653355555,93.60929518706142,0.0
1301,"(44.6, 47.2]",3.0,24.767857142857142,1.3626666666666665,4.087999999999999,3.0,359.061,1.0780391712178305,94.68733435827926,0.0
1301,"(47.2, 49.8]",5.0,24.767857142857142,1.3714,6.857,5.0,365.918,1.808247210626386,96.49558156890564,2.0
1301,"(49.8, 52.4]",8.0,24.767857142857142,0.734625,5.877,8.0,371.795,1.5498131627317007,98.04539473163734,0.0
1301,"(52.4, 55.0]",6.0,24.767857142857142,1.2353333333333334,7.412,6.0,379.207,1.9546052683626622,100.0,0.0
1301,3.0-55.0,280.0,24.767857142857142,1.3543107142857143,379.207,280.0,379.207,100.0,100.0,29.0
1314,5-num Summary,280.0,20.20357142857143,,,280.0,,,,
1314,"(3.0, 5.2]",2.0,20.20357142857143,2.9175,5.835,2.0,5.835,1.4031805425631427,1.4031805425631427,1.0
1314,"(5.2, 7.4]",3.0,20.20357142857143,1.875,5.625,3.0,11.46,1.3526804716225669,2.75586101418571,2.0
1314,"(7.4, 9.6]",15.0,20.20357142857143,1.6347999999999998,24.522,15.0,35.982,5.896965426689526,8.652826440875236,4.0
1314,"(9.6, 11.8]",18.0,20.20357142857143,1.1946666666666668,21.504,18.0,57.486000000000004,5.171207264314965,13.824033705190203,1.0
1314,"(11.8, 14.0]",51.0,20.20357142857143,1.4811764705882353,75.54,51.0,133.026,18.165596946909993,31.989630652100193,3.0
1314,"(14.0, 16.2]",33.0,20.20357142857143,1.4143333333333334,46.673,33.0,179.699,11.223761004807123,43.21339165690732,7.0
1314,"(16.2, 18.4]",36.0,20.20357142857143,1.656,59.616,36.0,239.315,14.336248710444613,57.54964036735193,1.0
